id,text,lang
1495561549326524425,"rt @rebeccacokley: @nakolewatson reminds me how they used ""pre-existing conditions"" for white folks in the fight for the ada, and then move…",en
1495561549800427529,the queen has covid???,en
1495561550064717829,biden wants war because it will tank the market and hurt the economy more. all part of the dems plan to destroy the… https://t.co/g9ijmhk1dr,en
1495561550937133057,"rt @candicebergenmp: i join all canadians in wishing her majesty, our queen, a very speedy recovery from covid.",en
1495561551176155137,that is sad.,en
1495561551453040647,rt @flynnrita149: the photo in this tweet is falsely associated with the police actions to clear the trucker convoy in february 2022. it wa…,en
1495561551348375555,rt @innocentrifle: ex-dobson football coach alex jacobson dies from covid complicationshttps://t.co/98imx5anse,en
1495561551922843652,rt @ashleylynch: so here's spotify's stock history.- the first point in may 2020 represents when they signed joe rogan for a multi-year c…,en
1495561553839595523,"coronavirus india live updates, coronavirus cases today, covid 19 cases in india, omicron covid cases, india covid … https://t.co/iosoru0e4u",en
1495561554372317195,"florida governor: school districts that defied no-mask mandate to lose $200m  https://t.co/dzqvoawo0f  yes, take ed… https://t.co/ga9eimwq6a",en
1495561554695266311,rt @bellawallerstei: free covid tests cost the taxpayer £2  billion a month! this is totally insane. if we’d got rid of free tests 6 months…,en
1495561554833522689,rt @justicetournews: justin bieber is recovering from covid-19 in a recent post from scooter braun. vegas show has been rescheduled to june…,en
1495561554833645571,rt @maiamajumder: i wish we were monitoring (and reporting on) statistics about long covid the way we are about deaths.death isn't the on…,en
1495561555634757638,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561556691668992,"rt @slimefin: the “people’s convoy,” which is meant to push back against tyrannical covid-related mandates from the state and federal gover…",en
1495561557144743942,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561557215887361,rt @japantoday: japan's top covid adviser says it is worth discussing shorter isolation period: japan's top coronavirus adviser shigeru omi…,en
1495561557257998336,@josemcyangstein @reverendwarnock lol. you don’t understand a credit. it is free money. it would have been received… https://t.co/pbbculewdu,en
1495561557639585793,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561558449332226,rt @biggsintweets: you know where else they would dump raw sewage where they sleep? 1858’s victorian england before they built sewers and c…,en
1495561558843404289,"rt @nathaliejacoby1: i’m still wearing a mask in crowded places and i may continue to do that for a long time, maybe even after covid. do…",en
1495561559367725057,"covid test available tomorrow at cvs (5900 w pleasant ridge rd, arlington, tx 76016) at 06:30pm : https://t.co/kvlil0jkpg",en
1495561560084914176,rt @nlechoppa1: we are here to discuss our new products ranging from our:covid/cold/flu defense kitviagra/viagra kitweigh loss/ weight l…,en
1495561560776851456,"rt @variety: justin bieber tests positive for covid-19, delays las vegas concert https://t.co/iy1o9flvg7",en
1495561560949149696,"rt @daveydogs: @travlic @qldaah that can't be right.aust has had ~60 deaths/day for 2 mths, and ~20/day for 2mths before that.why is it…",en
1495561561758482433,@techtonix @savvy_shopper1 @elhopkins people need to be able to decide for themselves. that’s the point. pre covid… https://t.co/1cdagxlsrt,en
1495561562559553538,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561562773667842,"rt @ctyalcinkaya: last year, justine lloyd and i co-curated an exhibition, panels that transform - comics and activism at macquarie univers…",en
1495561562735665155,gutterpress really living up to its name.,en
1495561563817721856,rt @highwiretalk: president of @covid19critical @pierrekory on his tireless fight with health regulators to endorse ivermectin for the trea…,en
1495561564434448390,rt @business: hong kong is considering stricter social-distancing measures to curtail an escalating outbreak that’s strained its hospitals.…,en
1495561564434354181,rt @sillyshib: it's worth noting now the queen has covid that the swedish king apologised to the swedish ppl for the government's appalling…,en
1495561564455329793,rt @caitoz: last month ottawa citizen reported that the canadian military used the covid outbreak as an excuse to test actual military psyo…,en
1495561564488749056,rt @1newsnz: two people with covid-19 die in aucklandhttps://t.co/ghwqxqjzoy https://t.co/0l7nhh7rmr,en
1495561564774043648,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561565424467972,rt @nikkifried: what kind of person would do this?!?https://t.co/izvwwy6mt6,en
1495561565763997704,"rt @notemmaactually: my uncle died yesterday from “post covid pneumonia”. when i was in ed with him, they said there were 3 other post covi…",en
1495561566368022530,rt @kerrijersey: my husband seems to be sick again only three weeks after recovering from covid. i'm confused and he's aggravated.,en
1495561567118708742,"rt @dwuhlfelderlaw: 68,902 floridians have reportedly died from covid-19. desantis won his gubernatorial race in 2018 by 32,463 votes.",en
1495561567882125312,rt @jordanbpeterson: there is simply no excuse for mandating child vaccines. none. period. no scientific justification whatsoever. and even…,en
1495561568272416773,"rt @neilmcmahon: shout out to @latrioli @palmkat and team at @abcmelbourne mornings for their launch today of the name them project, tellin…",en
1495561568339300361,"rt @reicherstephen: this week, a 95 year old woman catches covid. having been tested early she can be prescribed anti-vitals which need to…",en
1495561569412997129,rt @aginnt: germany is over covid mandates. https://t.co/j35dahcmyt,en
1495561569526509568,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561569337757696,rt @goodfoodgal: question for the chief health officers of australia: what are the medium to long term effects of the covid vaccine on yo…,en
1495561569681481733,rt @koreaboo: bts’s v expresses sincere gratitude for army as he recovers from covid-19https://t.co/g8y4k3ubu2,en
1495561570247909376,rt @narendramodi: i wish her majesty queen elizabeth a speedy recovery and pray for her good health.,en
1495561570402942977,"rt @dwuhlfelderlaw: 68,902 floridians have reportedly died from covid-19. desantis won his gubernatorial race in 2018 by 32,463 votes.",en
1495561571254390786,@chrisandrews88 @createperhaps @thisisnothappen @mrjamesnob @drneilstone the ironic thing is i actually have covid right now,en
1495561572797890566,"@a_friend_1970 @jkenney nobody dreams of losing their freedom to protect other people's lives. why is it, those who… https://t.co/huxxth6bbs",en
1495561572835594241,rt @evelyn800122801: @cdcgov @cdcdirector history will not be kind to you or generations of yours!!! hope selling out with your fellow par…,en
1495561573225566210,rt @mid_day: #middayentertainment |#taehyung aka #v’s live chat with fans: shares health update after testing positive for #covid19#bts…,en
1495561573988978690,sen. roger wicker announces he tested positive for covid-19 a second time https://t.co/gftfgmwqa3 via @yahoo,en
1495561574962053122,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561574920171525,"@jschlatt febuary 22nd is very close, i wonder what will happen.covid this close to the 22nd.",en
1495561575415140355,rt @royalreporter: our front page tomorrow.,en
1495561575771607043,does a recent nature paper on long term cardiovascular complications from covid really mean a coming tsunami of car… https://t.co/wcmnfzahai,en
1495561576279064580,rt @stevetierney: for goodness sake dont give lockdown powers to councils.  we will be locked down until the end of time.,en
1495561576740319234,@kitv4 don’t let the media blame this on covid. these businesses were crushed by foolish and evil politicians who i… https://t.co/mofu3q4l49,en
1495561576845561859,"rt @tigertuffmark: more than two years on, the state governments are still committing crimes against humanity, end the tyranny.hospitals…",en
1495561576895688707,"nature paper is an observational study.  the controls used are a historical pre pandemic control group, and contemp… https://t.co/82sinmqnys",en
1495561577096962050,rt @sabinehazanmd: safe for babies with scabies when it was not generic and cost $700 . billions of dosages given but now for dying patient…,en
1495561577218539522,"rt @hagnews2: the queen has covid: monarch, 95, has mild 'cold-like' symptoms but continues light duties at windsor castle just days after…",en
1495561576820137988,"@justinbieber hope you are feeling well. the show was a great success, but don't think that it was your fault in th… https://t.co/ksgdgeplxu",en
1495561577721995267,"in a previously published study, dr. ramasamy and miller school colleagues found covid-19 can invade testis tissue… https://t.co/k1tc4xx6em",en
1495561577944264705,"3 categories - non hospitalized (mild), hospitalized (moderate), icu (severe).  given issues with differentiating c… https://t.co/dpvfx2y2ic",en
1495561578908954626,rt @abraarkaran: 1/ unmasked exposures &amp; long covid 🧵there is potentially a relationship between inoculum dose (amount of virus you are e…,en
1495561579194114052,rt @ianmsc: fauci on june 3rd: “covid surges could hit states with low vaccination rates”reality on february 20th: highly vaccinated main…,en
1495561579244441612,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561579366162432,"rt @jennifersey: “the agency has been reluctant to make those figures public, the official said, because they might be misinterpreted as th…",en
1495561579689091073,"rt @ethanbock_: with the committment from fede federiko, here’s an early look at next year’s west virginia team (barring any departures).…",en
1495561580863713283,"rt @michaelpsenger: so to clarify: those in charge of our covid response are so incompetent that they just happened to shut down the world,…",en
1495561580926447626,"rt @fact_covid: the legal requirement to self-isolate after catching covid-19 in england is expected to be dropped from next week, leaving…",en
1495561581702254593,"rt @michaelpsenger: so to clarify: those in charge of our covid response are so incompetent that they just happened to shut down the world,…",en
1495561581840773124,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561582071492612,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495561582520193028,tyranny is a far more contagious and threatening virus than covid…,en
1495561582755069954,rt @deripmaver: homophobia doesn't exist in the yuri on ice universe but apparently covid does 😭,en
1495561583358984193,rt @buperac: germany done with covid mandates. notice again the canadian flag has become synonymous with freedom.  🇨🇦 https://t.co/klegj3i9…,en
1495561583610810369,rt @govkristinoem: .@justintrudeau and @joebiden should immediately reinstitute vaccine &amp; quarantine exemptions for cross-border truckers.…,en
1495561583724056578,"rt @fascinatorfun: @borisjohnson mate.  you removed most protections three weeks ago since when three cabinet ministers, prince charles, ca…",en
1495561584726269955,"rt @comradevero: the world: covid is done.canada, however 👇🏻 https://t.co/x1whweyg5u",en
1495561584776658944,"rt @tuxlemons: justin trudeau started trampling grandmothers, tear-gassing reporters and beating peaceful protesters with batons, for the c…",en
1495561585435496451,"is there anything more embarrassing than a lie being exposed? the birthplace of the covid-19 is in fort detrick, an… https://t.co/016gh92peu",en
1495561585871491074,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561586173435909,rt @fearnley_k: my personal experience of long covid and thoughts on the governments plan to ‘live with covid’ key messages: 🧵https://t…,en
1495561586375016448,rt @charmchris3: if you caught omicron you are vaccinated against covid...out of the mouth of gates himself. now what say you?,en
1495561588245676033,"rt @drfrascatore: mr luxon, if you dare monopolise on this protest for political gain, shame on you. you will not be acting in the nation’s…",en
1495561588862033920,"@wyzecam worst customer support ever.  ordered covid test kits in 12/2021,promised ship by 1/6/22.  wyze outsourced… https://t.co/tjjp4nfsew",en
1495561589734494209,rt @kwikwarren: the gop thinks a war in europe where thousands will lose their lives helps them in the midterms and ultimately against pres…,en
1495561590103580676,rt @01ota: 🇺🇸american truckers and allies🇺🇸official departure date – february 23rdtime to end the declaration of national emergency conc…,en
1495561590648844288,rt @djttracker: breaking: the navy federal credit union announced it will move forward with its covid-19 vaccine mandates and masking polic…,en
1495561591793852417,@tweettruth2me @vento921 no covid here either!,en
1495561592070623233,this is so scary,en
1495561593098317827,"@cmclymer yes, i even have personal cases of vaccine effectiveness too. both my parents are vaxxed and boosted (dad… https://t.co/jai2gebkrt",en
1495561593740054534,"rt @michaelpsenger: so queen elizabeth, age 95, has covid. her symptoms are mild and she’s still working. this is what they shut down your…",en
1495561593521803265,"@blueredparadigm umm....no. you can argue that surviving covid is ""politically beneficial"" but only if most of the… https://t.co/xnesus4gi8",en
1495561593924603907,rt @jonescee9: @cdcgov @wired @cdc_amd i wish this was told us up front.  seems like with covid all disclaimers and disclosures were purpos…,en
1495561594004250625,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561594423713793,@dfisman @acoyne “with or from” covid?,en
1495561594972958721,no surprises...,en
1495561595258343425,"rt @nathaliejacoby1: i’m still wearing a mask in crowded places and i may continue to do that for a long time, maybe even after covid. do…",en
1495561595476402177,rt @njoyflyfishing: 7 day confirmed covid cases per 1k population by county for oh   2022-02-17:  covid data insights from our analytics te…,en
1495561595912605697,rt @jamaicagleaner: jamaica on saturday recorded 94 covid cases and 5 deaths. deaths occurred between oct 2021 and feb 2022samples tested…,en
1495561596244041730,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561597066133505,"rt @reuters: queen elizabeth, the world's longest-reigning monarch, has tested positive for covid-19 and is experiencing mild symptoms, buc…",en
1495561597686796290,"rt @kashprime: @323232anthony @fitterhappieraj yes but at the risk of t cell induced long covid each time, and not great protection for tho…",en
1495561597061840898,"during lockdown, acute strokes, and acute heart attacks decreased markedly.  likely d/t patients avoiding health ca… https://t.co/qywtopp4vs",en
1495561598043398146,"rt @911policeottawa: there is some misinformation circulating about this video, this gentleman was receiving our newest covid-19 testing pr…",en
1495561597917569024,@nsgov please how many of the people in hospital are children?  “hospitalizations of children under the age of five… https://t.co/0g9rluhuiy,en
1495561598278283267,"rt @skmorefield: ""the c.d.c. has been routinely collecting information since the covid vaccines were first rolled out last year ... the age…",en
1495561598202568705,rt @koreaboo: bts’s v expresses sincere gratitude for army as he recovers from covid-19https://t.co/g8y4k3ubu2,en
1495561598374719489,"rt @spaceangel1964: who will still isolate when positive for covid, despite it no longer being required?",en
1495561599146500101,"rt @ahiniverse: with a message shared in the final of ""todos a bailar"", ahin confirmed that hyebin and nancy tested positive for covid. als…",en
1495561599666601985,"rt @ericmmatheny: if i had a dollar for every time some covid-addicted liberal told me i was going to end up on a ventilator, i’d be tweeti…",en
1495561600652259335,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561601881022466,"yan limeng created a conspiracy theory about the origin of covid-19, which led to discrimination and violence again… https://t.co/wwc18yetpp",en
1495561603051315202,rt @novak_goat: @cristinancl @telegraph how annoying they are! why no one mentions alex de minaur and his fake covid pass anymore?,en
1495561603395342341,rt @bleacherreport: donovan mitchell will not be playing in the all-star game due to a non-covid-19-related upper respiratory illness https…,en
1495561603403632640,"rt @knowledgeacqui1: when the queen gets covid, at age 95, she continues with light duties at windsor.what a contrast with @justintrudeau…",en
1495561603471015936,@catturd2 who wants to tell them they can still spread and catch covid?  #democratsareadisaster,en
1495561603483373576,"rt @good_____person: no. they labeled ppl “essential” while hiding under a mountain of toilet paper, tried to leverage the state to inject…",en
1495561604745863168,"covid test available tomorrow at cvs (1101 fm 2181, corinth, tx 76210) at 10:30am 10:45am 11:00am 11:15am 11:30am 1… https://t.co/nfd0kslwbj",en
1495561604846567431,rt @ukcitizen2021: police around the world need to realise - their families and their children will have just as much to lose.,en
1495561605412798465,autopsy series of deaths during pandemic concurs with indirect effect of covid (lockdown related)… https://t.co/wjdrourbxc,en
1495561606562033664,rt @uk_domain_names: - no free testing- no covid precautions- no requirement to self-isolate- no test and trace- no daily stats reporti…,en
1495561606692237313,rt @biebsclubhouse: i will never laugh at a mockery of covid.  covid took my perfectly healthy dad away from me and family members away fro…,en
1495561606889189380,@birgitomo @walmartcanada masks can’t protect you dear.  even masked vaccinated people can spread covid.  people ar… https://t.co/x0xlpsarap,en
1495561607480549386,"rt @lauramiers: we hear a lot about all the tools we have to coexist with covid. well, i’ve had longcovid for over 2 years now, &amp; the only…",en
1495561608143065093,@spencerpye0909 i remember it even being like that pre covid,en
1495561608172556291,rt @sebgorka: how is that possible? science?,en
1495561608847933440,"rt @saskboy: @shannonburnham @letsfishsmarter yep, there's a persistent economic march toward disaster at all sorts of businesses which pla…",en
1495561608986251266,"rt @decolonialatlas: today, less than 2% of farmland is black-owned, and the wealth gap between median white and black families is 13:1.t…",en
1495561609237782530,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561609602871300,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561609821007872,rt @nikkifried: what kind of person would do this?!?https://t.co/izvwwy6mt6,en
1495561609649041409,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561610890706945,rt @alanbixter: premier pinochet is responsible for over three times the covid deaths in nsw than occurred in all of the rest of the pandem…,en
1495561610907242496,@borisjohnson @carolinesteel1 oh come off it ! she did not even visit her late husband in hospital when he was on h… https://t.co/0my8n6fmko,en
1495561611549061121,#aita my dad lives in south usa and it’s my baby brother’s 13th birthday and i haven’t seen them in 3 years (mainly… https://t.co/ngdj8rt1rn,en
1495561611465334789,@firstbankngr urgent news! impending global food crisis! an astonishing solution!an introduction to the happies… https://t.co/0ujyr0uxb7,en
1495561611095990272,summary: conclusions that nature paper is damning evidence of an avalanche of cardiovascular disease to come becaus… https://t.co/yxk2kgx31p,en
1495561611989303297,"rt @jcconradson: 🚨top israeli doctor says: vaccinated make up 95% of all severe covid hospitalizations 🚨""effectiveness of the vaccine is…",en
1495561611846709250,rt @elisaperego78: yes ---- the elite who is pushing for mass infection often won't accept sars-cov-2 infection and severe covid with no ca…,en
1495561612408676354,rt @nafeesah_ma: hey y’all i am applying to jobs but this procedure can not wait! i lost my job due to covid and was not properly treated f…,en
1495561612966895616,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561613084184582,"doesn’t take covid seriously, to see ppl who don’t take it seriously (my dad is vaxed and everyone else i would see… https://t.co/x7u9vd2wrr",en
1495561613205815300,@zubymusic beautifully said! covid 1984-perfect,en
1495561613100916739,"rt @iandonald_psych: warwick uni analysis indicates that a sudden change, such as an end to testing and isolation, has the scope to lead to…",en
1495561613268684801,rt @royalcentral: breaking: the queen has tested positive for covid-19,en
1495561613365190660,rt @prisonplanet: the queen.triple vaxxed. covid positive.get well soon.,en
1495561613696540677,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495561615105839105,"than anything. im a little scared of getting c19 as well, mostly about long covid, but again this is a risk i think… https://t.co/x14trrpakj",en
1495561615865159681,"rt @leftylockdowns1: not shocked cdc has been withholding data, including about the efficacy of boosters on those under 50 (none) and break…",en
1495561615974047744,rt @drericding: 📍why is @cdcgov still dragging its feet &amp; not yet redefining “fully vaccinated” as ‘with booster’? it’s obvious original 2-…,en
1495561616200400898,rt @cleavon_md: there are a significant number of people suffering from #longcovid among the 409 million infected. this needs more attentio…,en
1495561617416892417,"rt @borisjohnson: covid will not suddenly disappear, and we need to learn to live with this virus and continue to protect ourselves without…",en
1495561618109104129,"rt @crean_fr: whatever one's position on taking an anti-covid injection, it is clear that catholics have completely failed to get across to…",en
1495561619056873472,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561619400966145,rt @haruharu_w_bts: 🐱when you caught covid were you really sick?🐥my temperature/fever went up a bit@bts_twt,en
1495561621036580867,"@anke20707586 @kunstjonas there's a lot of people with #longcovid who have me/cfs, but not everyone! long covid is… https://t.co/ipy3ndcqvw",en
1495561621678309378,"rt @vprasadmdmph: all i know is: if you read the studies they are publishing, the reason they aren't sharing this data is absolutely not th…",en
1495561622177423364,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561622303223808,"rt @skmorefield: ""the c.d.c. has been routinely collecting information since the covid vaccines were first rolled out last year ... the age…",en
1495561622613594114,and guess what..company my sis rmi kne covid pon dia still x nak tutup...,en
1495561623049670660,rt @buperac: germany done with covid mandates. notice again the canadian flag has become synonymous with freedom.  🇨🇦 https://t.co/klegj3i9…,en
1495561623435628545,"rt @ericmmatheny: if i had a dollar for every time some covid-addicted liberal told me i was going to end up on a ventilator, i’d be tweeti…",en
1495561624161329160,rt @bbcnews: newspaper headlines: 'queen's covid example' as pm 'lifts virus curbs' https://t.co/ployuirvnq,en
1495561624547172353,rt @cleavon_md: over 1 million more americans have died during the covid-19 pandemic than prior years.  https://t.co/jagdbgzqy1 https://t.c…,en
1495561624928894989,"rt @timmadigan9: says the political editor of the daily mirror, and as you would expect is not following any political agenda.",en
1495561625574772743,"rt @loveisall1576: @b52malmet trump must be tried for crimes against humanity. he knew how deadly covid was and lied about it, downplaying…",en
1495561626442948611,rt @kirawontmiss: one sip of mcdonald’s sprite and its wraps,en
1495561626803924994,rt @thehappycatsnft: hey happycats! 😺so covid is finally on its way out! which is such good news! ive missed you all but im pretty much ba…,en
1495561627177033728,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561627302723586,rt @cmclymer: queen elizabeth ii is 95 and experiencing only “mild symptoms” after testing positive for covid. if that’s not a ringing endo…,en
1495561627235717123,"rt @reuters: queen elizabeth, the world's longest-reigning monarch, has tested positive for covid-19 and is experiencing mild symptoms, buc…",en
1495561628078723076,some of kishida's recent moves amid the covid-19 health crisis drew mixed reactions in a survey released sunday. https://t.co/m0enb29lps,en
1495561628460646402,rt @ldonahuehjelle: 7% and a case of covid from the maskless . way to go @govmlg,en
1495561629437673473,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561630591164418,"rt @lunabrd: look i don’t think anyone enjoys wearing masks but aside from covid protection, it’s been two years since i had a cold or a ra…",en
1495561631572447238,"rt @antifascistakl: if the anti covid-19 restrictions protestors in wellington, picton, christchurch and dunedin don't want to be referred…",en
1495561631815901191,rt @stripes_dave: kier starmer is demanding boris’s resignation if police issue a fixed price penalty fine for breaking covid rules.will s…,en
1495561632805707776,rt @solnatamd: it only takes one time to have covid &amp; end up with debilitating endless long covid.,en
1495561633061650436,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561633023860745,"rt @metro_ents: only a few days after he opened the justice world tour in san diego, justin bieber has contracted covid-19. @rishma_dosan…",en
1495561633325793285,rt @mccaffreyr3: dr vin gupta and i… seattle. 20 feb 2022.   such a brilliant voice of objective medical covid insight on msnbc. https://t.…,en
1495561633384607744,does anyone know the plan?i’m immunosuppressed had letter for vaxx but nothing on antivirals. my condition clin… https://t.co/djqqn5hmpk,en
1495561633850019841,rt @choo_ek: i’m sure we’ll hear that 1 million us deaths from covid was inevitable and that we couldn’t have been expected to do much diff…,en
1495561633757900800,"@bluertwo san francisco sourdough bread slathered with buttah‼️warm outta the oven, thx to my dear hubs‼️ever sin… https://t.co/ubmq7aj1pn",en
1495561634722590726,rt @afroblondbarbie: the queen has covid-,en
1495561634726694921,rt @liamyoung: the queen’s positive covid test was picked up during regular testing - something boris johnson is scrapping in his big annou…,en
1495561635389399047,"rt @lauramiers: “two full years into the pandemic, the agency leading the country’s response to the public health emergency has published o…",en
1495561636245086210,"rt @iandonald_psych: warwick uni analysis indicates that a sudden change, such as an end to testing and isolation, has the scope to lead to…",en
1495561636962254850,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495561637264302082,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561637650223104,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561637667160066,"rt @lauramiers: we hear a lot about all the tools we have to coexist with covid. well, i’ve had longcovid for over 2 years now, &amp; the only…",en
1495561637834768385,rt @dnswilson: police in paris have joined the march against covid mandates.,en
1495561637859790849,"fort detrick is authoritatively recognized as the birthplace of covid-19. finally, an institution has come forward… https://t.co/sokoq0iahs",en
1495561638254190595,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561638962810882,rt @wethebrandon: referring to the covid shutdowns &amp; subsequent supply chain shortages causing housing prices to spike &amp; blackrock's turnin…,en
1495561639562723328,rt @polaristhelight: urgent!! my landlords daughter is taking over his properties &amp; shes been very cut throat abt her tenants. even threats…,en
1495561640489754627,rt @julierehmeyer: this piece on the physiological problems seen in long covid is excellent overall. but... i'm getting tetchy about the as…,en
1495561641802403840,rt @johnpavlovitz: i’m over people who think covid is over. grow up and be a decent human being.#covidisnotover,en
1495561642293219328,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561642771456009,rt @ajf140_amanda: i’m a teacher . i’ve had my 3 jabs. i got covid from a pupil and my class of 28 went down to 9 as it spread through the…,en
1495561642813575169,"rt @maryannegrace9: covid ad ""get your kura aged tamariki vaccinated"".the mash up of two languages, what purpose does this serve?",en
1495561643144667136,@carpetcury erik the queen of englad got covid,en
1495561643622866953,stay masked!,en
1495561644394561541,"rt @michaelpsenger: so to clarify: those in charge of our covid response are so incompetent that they just happened to shut down the world,…",en
1495561644847550468,rt @severy1975: according to several leading experts:1) if you have flu you will test positive for covid2) you can’t get covid twice3) c…,en
1495561645132849164,"rt @drfrancesryan: i really resent boris johnson’s language we need to get “confident” to get back to normal from covid, as if clinically v…",en
1495561645690847232,rt @maxpendelton: @travlic i think this covid episode shows #aus journalists:have politicised public health; anddon't provide sufficient…,en
1495561645871050778,"rt @dwuhlfelderlaw: 68,902 floridians have reportedly died from covid-19. desantis won his gubernatorial race in 2018 by 32,463 votes.",en
1495561646122897408,"rt @erictopol: my new essay @guardian ""why one-shot after a covid-19 infection should suffice to be considered fully-vaxxed""https://t.co/…",en
1495561646504357889,forgot how much running in cold weather sucked. my lungs feel like they have super covid.,en
1495561647045414923,queensland's health minister yvette d’ath says the state government hopes to lift its statewide suspension of elect… https://t.co/bqunqmp1mk,en
1495561647586488325,rt @wchrisnunn: can you imagine what is going to happen when the truth is revealed about covid?,en
1495561647821312000,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561648278577155,covid-19 quarantine was lifted in moscow schools and kindergartenshttps://t.co/lixqa4errh,en
1495561648840478720,"rt @hansmahncke: ""another reason is fear that the information might be misinterpreted"" –cdc spokeswoman the cdc just admitted concealing…",en
1495561649339740160,"rt @michaelpsenger: protesters have been camping out front of parliament in wellington, new zealand for over two weeks straight to demand a…",en
1495561650623356932,rt @1newsnz: two people with covid-19 die in aucklandhttps://t.co/ghwqxqjzoy https://t.co/0l7nhh7rmr,en
1495561650665099267,rt @solnatamd: it only takes one time to have covid &amp; end up with debilitating endless long covid.,en
1495561650874855425,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561651462066178,"covid test available tomorrow at cvs (1425 east buckingham road, richardson, tx 75081) at 10:15am 10:30am 10:45am 1… https://t.co/vwqdu5rexo",en
1495561652242194433,"i am writing for monday's aj on missy martinez, the former standout pitcher for cibola who led the cougars to three… https://t.co/nom9o1zhih",en
1495561652443381762,qts incredibly unwise,en
1495561652468879364,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561653378695171,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561653680750595,rt @djttracker: breaking: the navy federal credit union announced it will move forward with its covid-19 vaccine mandates and masking polic…,en
1495561654305804289,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561654813265922,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561655194996736,rt @planetoffinks: you: the queen has covidme: she's been dead since november and this is the start of the public rollout of the news,en
1495561655228448769,"rt @robbysoave: if 95-year-old queen elizabeth ii can ""continue light duties"" while experiencing mild covid symptoms, what is the argument…",en
1495561655358476288,rt @randpaul: great book for anyone curious about covid’s origins. (that likely doesn’t include fauci or his disciples @ the cdc),en
1495561656499417091,rt @augersmonster: it’s lonely to be the person still trying to not catch covid. people say they care but their actions show they don’t. wa…,en
1495561656813842433,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561657933836289,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495561657778532353,rt @kowboykiiller: please please please,en
1495561659338747904,rt @nbsaphiermd: the cdc’s response when questioned about their withholding of covid data and lack of transparency is essentially “we don’t…,en
1495561659951337477,"rt @codepink: hmmm. how come france puts cuba on a covid list of one of the safest nations to visit, while the us puts cuba on a “high risk…",en
1495561660161044481,"rt @tythefisch: covid did not destroy the world, but mandates will.",en
